+38.887372,-77.343589,0.005
+38.887372,-77.343589,0.005
+38.887419,-77.343569,0.005
+38.887419,-77.343569,0.005
+38.887419,-77.343569,0.005
+38.887419,-77.343569,0.005
+38.887419,-77.343569,0.005
+38.887419,-77.343569,0.005
+38.887423,-77.343590,0.005
+38.887419,-77.343593,0.005
+38.887413,-77.343598,0.005
+38.887408,-77.343604,0.005
+38.887403,-77.343610,0.005
+38.887398,-77.343616,0.005
+38.887387,-77.343620,0.005
+38.887373,-77.343618,0.005
+38.887373,-77.343618,0.005
+38.887328,-77.343595,0.005
+38.887328,-77.343595,0.005
+38.887328,-77.343595,0.005
+38.887328,-77.343595,0.005
+38.887328,-77.343595,0.005
+38.887328,-77.343595,0.005
+38.887328,-77.343595,0.005
+38.887328,-77.343595,0.005
+38.887328,-77.343595,0.005
+38.887304,-77.343595,0.005
+38.887301,-77.343598,0.005
+38.887299,-77.343602,0.005
+38.887297,-77.343606,0.005
+38.887297,-77.343606,0.005
+38.887297,-77.343606,0.005
+38.887297,-77.343606,0.005
+38.887297,-77.343606,0.005
+38.887297,-77.343606,0.005
+38.887293,-77.343612,0.005
