+42.357811,-71.093215,0.065
+42.357811,-71.093215,0.065
+42.357779,-71.093249,0.065
+42.357788,-71.093246,0.065
+42.358289,-71.093570,0.065
+42.358289,-71.093570,0.065
+42.358294,-71.093571,0.065
+42.358293,-71.093571,0.065
+42.358987,-71.093937,0.065
+42.358987,-71.093937,0.065
+42.358989,-71.093939,0.065
+42.358989,-71.093939,0.065
+42.358989,-71.093939,0.065
+42.358989,-71.093939,0.065
+42.359250,-71.094009,0.065
+42.359260,-71.094029,0.065
+42.359260,-71.094029,0.065
+42.359260,-71.094029,0.065
+42.359312,-71.094081,0.065
+42.359276,-71.094065,0.065
+42.359276,-71.094065,0.065
+42.359276,-71.094065,0.065
+42.359161,-71.094034,0.065
+42.359178,-71.094043,0.065
+42.359178,-71.094043,0.065
+42.359178,-71.094043,0.065
+42.358888,-71.093825,0.065
+42.358967,-71.093898,0.065
+42.358967,-71.093898,0.065
+42.358967,-71.093898,0.065
+42.359029,-71.093945,0.065
+42.359015,-71.093951,0.065
+42.359015,-71.093951,0.065
+42.359015,-71.093951,0.065
+42.358896,-71.094326,0.065
+42.358949,-71.094224,0.065
+42.358949,-71.094224,0.065
+42.358949,-71.094224,0.065
+42.358931,-71.094192,0.065
+42.358911,-71.094231,0.065
+42.358911,-71.094231,0.065
+42.358911,-71.094231,0.065
+42.359063,-71.094422,0.065
+42.359018,-71.094396,0.065
+42.359018,-71.094396,0.065
+42.359018,-71.094396,0.065
+42.358913,-71.094371,0.065
+42.358958,-71.094311,0.065
+42.358958,-71.094311,0.065
+42.358958,-71.094311,0.065
+42.359244,-71.094647,0.065
+42.359232,-71.094689,0.065
+42.359232,-71.094689,0.065
+42.359232,-71.094689,0.065
+42.359463,-71.094397,0.165
+42.359500,-71.094250,0.065
+42.359479,-71.094113,0.065
+42.359495,-71.094121,0.065
+42.359495,-71.094121,0.065
+42.359495,-71.094121,0.065
+42.359632,-71.094308,0.065
+42.359634,-71.094307,0.065
+42.359634,-71.094307,0.065
+42.359634,-71.094307,0.065
+42.359907,-71.094709,0.065
+42.359887,-71.094710,0.065
+42.359887,-71.094710,0.065
+42.359887,-71.094710,0.065
+42.359913,-71.095126,0.065
+42.359964,-71.095074,0.065
+42.361100,-71.096662,0.065
+42.360690,-71.096264,0.065
+42.360690,-71.096264,0.065
+42.360690,-71.096264,0.065
+42.360629,-71.096373,0.065
+42.360699,-71.096378,0.065
+42.360735,-71.096377,0.065
+42.361144,-71.096537,0.065
+42.361144,-71.096537,0.065
+42.361144,-71.096537,0.065
+42.361231,-71.096446,0.065
+42.361017,-71.096299,0.065
+42.361239,-71.096739,0.065
+42.361317,-71.096834,0.065
+42.361309,-71.096815,0.065
+42.361334,-71.096874,0.065
+42.361396,-71.096955,0.065
+42.361487,-71.097159,0.065
+42.361490,-71.097168,0.065
+42.361596,-71.097276,0.065
+42.361623,-71.097309,0.065
+42.361637,-71.097295,0.065
+42.361637,-71.097292,0.065
+42.361528,-71.097238,0.065
+42.361678,-71.097522,0.065
+42.361828,-71.097756,0.065
+42.361828,-71.097756,0.065
+42.361828,-71.097756,0.065
+42.362014,-71.098074,0.065
+42.361910,-71.097871,0.065
